F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22503499	MZ22529920	0	1.0000	-0.6667	0.7619	0.7619	0.0000	
MZ22526708	MZ22527455	0	0.4000	1.0000	0.6667	0.6667	0.0000	
MZ22506451	MZ22518621	0	0.8115	1.0000	0.8224	0.9084	-0.0861	
MZ22502365	MZ22508209	0	1.0000	0.4065	0.5076	0.7189	-0.2112	
MZ22530813	MZ22501109	0	0.7285	0.3123	0.1302	0.3539	-0.2238	
MZ22525323	MZ22515003	0	0.0000	0.9767	0.8336	0.8371	-0.0035	
MZ22500733	MZ22512100	0	0.2323	0.5118	-0.0317	0.3720	-0.4037	
MZ22509282	MZ22512985	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22506015	MZ22509303	0	0.9594	0.3954	0.4556	0.6304	-0.1748	
MZ22517302	MZ22503464	0	0.9689	0.0821	0.2119	0.5009	-0.2889	
MZ22526257	MZ22505611	0	0.5122	1.0000	0.8115	0.8984	-0.0869	
MZ22517054	MZ22511905	0	0.5306	0.9981	0.8282	0.8965	-0.0683	
MZ22526708	MZ22504153	0	0.4000	0.9850	0.8484	0.8521	-0.0036	
MZ22520011	MZ22507519	0	0.7509	1.0000	0.8528	0.8828	-0.0300	
MZ22500565	MZ22504051	0	1.0000	0.5134	0.5136	0.7629	-0.2493	
MZ22503393	MZ22501258	0	-0.0295	-0.0661	-0.5205	-0.0511	-0.4694	
MZ22510198	MZ22508733	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529910	MZ22510861	0	0.0000	0.9412	0.8000	0.8000	-0.0000	
MZ22516091	MZ22527708	0	0.9133	-0.2500	0.6754	0.6806	-0.0052	
MZ22501360	MZ22526293	0	0.1278	0.6272	0.0086	0.2476	-0.2390	
MZ22501460	MZ22513648	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22501371	MZ22520082	0	1.0000	0.8571	0.9375	0.9375	0.0000	
MZ22519505	MZ22522524	0	0.9508	0.9474	0.9333	0.9490	-0.0157	
MZ22527326	MZ22527918	0	-1.0000	0.7549	0.0609	0.1699	-0.1090	
MZ22503552	MZ22507791	0	0.9565	0.8622	0.9041	0.9164	-0.0123	
MZ22517217	MZ22526394	0	1.0000	0.4615	0.7812	0.7813	-0.0000	
MZ22504883	MZ22516410	86	0.7651	-0.2852	0.8512	0.4419	0.4093	
MZ22517410	MZ22505690	0	0.4742	0.8668	0.4209	0.6589	-0.2380	
MZ22500517	MZ22531234	0	0.1957	0.0000	0.0909	0.1761	-0.0852	
MZ22504801	MZ22505981	0	0.2837	1.0000	0.4593	0.6418	-0.1825	
MZ22500658	MZ22513383	0	0.0911	1.0000	0.2673	0.5456	-0.2782	
MZ22528684	MZ22509311	0	0.1563	0.9604	0.7664	0.8800	-0.1136	
MZ22501789	MZ22500333	0	1.0000	0.0695	0.2617	0.5347	-0.2730	
MZ22504089	MZ22520012	0	0.0436	0.9446	0.1048	0.3940	-0.2892	
MZ22522625	MZ22524870	0	0.9814	0.5833	0.8143	0.8222	-0.0079	
MZ22509926	MZ22511125	0	0.3095	0.9635	0.2785	0.5837	-0.3052	
MZ22512805	MZ22525265	0	0.8976	0.0140	0.6399	0.7714	-0.1315	
MZ22503805	MZ22506961	0	1.0000	0.9444	0.9722	0.9722	0.0000	
MZ22512692	MZ22527487	0	1.0000	0.6505	0.7466	0.9088	-0.1622	
MZ22505186	MZ22515839	0	0.9891	0.8670	0.8516	0.9298	-0.0783	
MZ22500828	MZ22516730	0	0.7429	1.0000	0.7443	0.8643	-0.1200	
MZ22523165	MZ22504772	0	0.2455	0.9248	0.5271	0.7235	-0.1964	
MZ22510894	MZ22514747	0	0.0905	0.7269	0.1985	0.4630	-0.2645	
MZ22512819	MZ22505018	0	0.9531	1.0000	0.9515	0.9784	-0.0269	
MZ22523257	MZ22527077	0	0.0000	0.9298	0.3238	0.3719	-0.0481	
MZ22514034	MZ22523264	1	0.1647	-0.6667	0.0687	-0.2510	0.3197	
MZ22506554	MZ22515315	0	0.8316	0.9412	0.8184	0.8848	-0.0664	
MZ22528322	MZ22521575	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523592	MZ22507304	0	0.0000	0.1315	0.0317	0.1190	-0.0873	
MZ22517510	MZ22516557	0	1.0000	0.5000	0.9048	0.9048	0.0000	
MZ22519711	MZ22516855	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22515432	MZ22517510	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22525154	MZ22517197	0	0.0794	0.9022	0.5719	0.7570	-0.1851	
MZ22526944	MZ22517966	0	0.0000	0.9320	0.6718	0.6904	-0.0186	
MZ22500026	MZ22523546	0	0.0649	0.1718	-0.4175	0.1054	-0.5229	
MZ22509619	MZ22526750	0	0.8665	0.7273	0.7912	0.8137	-0.0225	
MZ22500347	MZ22522591	0	0.2439	0.9708	0.2656	0.5762	-0.3106	
MZ22508488	MZ22522654	0	0.6106	0.4166	0.3785	0.5584	-0.1798	
MZ22509223	MZ22511729	0	1.0000	0.7287	0.8182	0.8264	-0.0082	
MZ22502703	MZ22515942	0	0.8671	0.8433	0.8053	0.8562	-0.0509	
MZ22501084	MZ22503127	0	0.2568	0.9444	0.2954	0.5147	-0.2193	
MZ22522452	MZ22524239	0	0.5045	0.7507	0.2938	0.6452	-0.3514	
MZ22527233	MZ22508234	0	0.8449	0.7189	0.5402	0.7441	-0.2039	
MZ22517109	MZ22527509	0	0.6124	0.3546	0.4101	0.5772	-0.1672	
MZ22511622	MZ22502592	0	-0.0551	0.9859	0.7354	0.8048	-0.0694	
MZ22500469	MZ22525219	0	0.5976	0.4664	0.5372	0.5640	-0.0268	
MZ22516154	MZ22511560	0	0.9444	0.9644	0.9337	0.9538	-0.0201	
MZ22503281	MZ22501439	0	0.6092	-0.0510	0.1478	0.3588	-0.2110	
MZ22518379	MZ22522889	0	0.8458	0.7473	0.7733	0.8010	-0.0277	
MZ22521995	MZ22514162	0	0.8889	1.0000	0.9429	0.9429	-0.0000	
MZ22506743	MZ22509867	0	1.0000	0.1825	0.8278	0.8885	-0.0608	
MZ22502197	MZ22523672	0	-0.0100	0.6667	-0.0384	0.0867	-0.1251	
MZ22516245	MZ22519914	0	0.7294	0.9412	0.6997	0.8385	-0.1388	
MZ22501636	MZ22528607	0	0.9528	1.0000	0.9526	0.9573	-0.0047	
MZ22517166	MZ22518213	0	0.9441	1.0000	0.9579	0.9721	-0.0142	
MZ22516912	MZ22510279	0	0.9444	1.0000	0.9730	0.9730	0.0000	
MZ22521961	MZ22507679	0	0.5191	1.0000	0.5053	0.7802	-0.2748	
MZ22509166	MZ22500731	0	1.0000	0.0991	0.3090	0.5861	-0.2770	
MZ22521686	MZ22524074	0	0.1575	0.5714	0.3221	0.4209	-0.0988	
MZ22523053	MZ22524993	0	1.0000	0.7545	0.8002	0.8414	-0.0412	
MZ22506868	MZ22525410	0	1.0000	0.6667	0.9500	0.9500	-0.0000	
MZ22517972	MZ22504263	0	0.9067	0.5387	0.4748	0.7130	-0.2383	
MZ22509450	MZ22517465	0	1.0000	0.1115	0.2992	0.5791	-0.2799	
MZ22519902	MZ22500063	0	-0.0909	-0.1391	-0.2708	-0.1293	-0.1415	
MZ22505417	MZ22503568	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22509120	MZ22524667	0	0.8333	0.2857	0.6800	0.6800	0.0000	
MZ22516199	MZ22509054	0	0.7920	0.9587	0.7409	0.8809	-0.1400	
MZ22514820	MZ22516754	0	1.0000	0.9966	0.9965	0.9983	-0.0018	
MZ22510933	MZ22519180	0	0.6606	0.9124	0.6018	0.7865	-0.1847	
MZ22509405	MZ22502944	0	0.5217	0.8664	0.6592	0.6940	-0.0348	
MZ22502983	MZ22519318	0	0.1244	1.0000	0.2659	0.5497	-0.2838	
MZ22523296	MZ22512640	0	0.8166	0.2048	0.3205	0.6304	-0.3099	
MZ22508750	MZ22511767	0	1.0000	0.2184	0.4916	0.7488	-0.2572	
MZ22521375	MZ22527269	0	0.9395	0.0598	0.5143	0.6617	-0.1474	
MZ22527785	MZ22526432	0	0.0000	0.2407	0.0075	0.1532	-0.1457	
MZ22522584	MZ22506158	0	0.4038	1.0000	0.6955	0.7739	-0.0783	
MZ22518503	MZ22514608	0	1.0000	0.8235	0.9143	0.9143	-0.0000	
MZ22504890	MZ22527859	0	0.8181	0.8058	0.6045	0.8164	-0.2119	
MZ22525512	MZ22500063	0	0.9588	-0.1391	-0.0741	0.1158	-0.1898	
MZ22530920	MZ22518562	0	0.0000	0.7499	0.6514	0.6562	-0.0048	
MZ22504104	MZ22514007	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22509552	MZ22500188	73	0.7860	-0.1731	0.1867	0.1654	0.0213	
MZ22505193	MZ22524610	0	0.2672	1.0000	0.5830	0.6031	-0.0201	
MZ22518214	MZ22509780	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22511071	MZ22529650	0	0.7569	0.6667	0.7344	0.7409	-0.0066	
MZ22504707	MZ22514057	0	0.2585	0.9412	0.2851	0.5809	-0.2958	
MZ22520280	MZ22524888	0	0.8362	0.5000	0.6723	0.7081	-0.0358	
MZ22529127	MZ22530232	0	0.0000	0.7188	0.0831	0.3594	-0.2763	
MZ22500403	MZ22513178	0	0.4748	0.5017	0.2168	0.4905	-0.2737	
MZ22516705	MZ22513594	0	0.1748	0.9620	0.3454	0.6472	-0.3018	
MZ22524604	MZ22512462	0	0.8033	1.0000	0.8934	0.9045	-0.0110	
MZ22527743	MZ22512728	0	1.0000	-0.0330	0.2887	0.5409	-0.2522	
MZ22504453	MZ22502242	0	1.0000	0.9444	0.9730	0.9730	0.0000	
MZ22512060	MZ22500469	0	0.8825	0.5976	0.6549	0.6925	-0.0377	
MZ22515021	MZ22505134	0	0.4846	0.9926	0.4731	0.7317	-0.2586	
MZ22525622	MZ22512807	0	0.0000	1.0000	0.8636	0.8636	0.0000	
MZ22506044	MZ22515763	0	0.9444	0.3312	0.5960	0.7400	-0.1440	
MZ22514696	MZ22510816	0	0.9444	0.6375	0.6075	0.7868	-0.1793	
MZ22527193	MZ22503760	0	0.6359	1.0000	0.9084	0.9480	-0.0396	
MZ22504422	MZ22514107	0	0.5717	0.7647	0.4792	0.6654	-0.1863	
MZ22518743	MZ22503670	0	0.6011	0.1596	0.0000	0.3674	-0.3673	
MZ22527478	MZ22527038	0	0.0000	0.0000	0.0000	0.0000	0.0000	
MZ22504597	MZ22513999	0	0.9490	0.5882	0.7419	0.7686	-0.0268	
MZ22523823	MZ22522901	0	0.9375	0.4615	0.7241	0.7241	-0.0000	
MZ22530451	MZ22512684	0	-0.5000	0.8889	0.7500	0.7500	-0.0000	
MZ22517117	MZ22517954	0	0.5671	1.0000	0.6635	0.8397	-0.1762	
MZ22510891	MZ22501301	0	1.0000	0.0897	0.1598	0.4148	-0.2550	
MZ22503553	MZ22513580	0	0.9546	0.5380	0.5119	0.7730	-0.2611	
MZ22515461	MZ22505360	14	0.9715	0.0697	0.2579	0.4941	-0.2362	
MZ22529281	MZ22526022	0	-0.4044	0.8121	0.4550	0.5909	-0.1359	
MZ22516462	MZ22521899	0	0.8750	0.1002	0.4815	0.6905	-0.2090	
MZ22516444	MZ22527544	0	0.9123	0.4444	0.7254	0.7564	-0.0309	
MZ22515306	MZ22518289	0	1.0000	0.9444	0.9565	0.9565	0.0000	
MZ22523923	MZ22527638	0	0.6250	0.0000	0.4545	0.4545	0.0000	
MZ22521197	MZ22523106	0	0.5161	0.0000	0.3369	0.4222	-0.0853	
MZ22508407	MZ22527230	0	1.0000	0.7500	0.9545	0.9545	0.0000	
MZ22507231	MZ22523755	0	0.9412	0.7568	0.7455	0.8265	-0.0810	
MZ22512420	MZ22518935	0	0.8980	0.2717	0.6919	0.7874	-0.0956	
MZ22516688	MZ22521807	0	0.8086	0.8000	0.7237	0.8049	-0.0812	
MZ22505372	MZ22518322	0	0.9395	0.8564	0.8538	0.8991	-0.0453	
MZ22500461	MZ22508705	153	-0.0150	-0.0717	0.4088	-0.0346	0.4434	
MZ22500521	MZ22517494	0	0.3373	1.0000	0.3423	0.6184	-0.2761	
MZ22504318	MZ22505984	0	1.0000	0.9981	0.9981	0.9990	-0.0010	
MZ22515763	MZ22506044	0	0.3312	0.9444	0.5960	0.7400	-0.1440	
MZ22507046	MZ22513820	0	0.8581	0.6755	0.6576	0.7756	-0.1180	
MZ22520977	MZ22506584	0	1.0000	0.3880	0.4063	0.6940	-0.2877	
MZ22503760	MZ22515495	0	1.0000	0.8401	0.9044	0.9223	-0.0179	
MZ22517480	MZ22507292	160	0.4540	0.2991	1.0000	0.3544	0.6456	
MZ22527295	MZ22531094	0	1.0000	0.0000	0.6000	0.6000	0.0000	
MZ22508510	MZ22510446	0	0.4554	0.7979	0.3232	0.6609	-0.3377	
MZ22512002	MZ22501716	0	1.0000	0.3606	0.4246	0.7049	-0.2803	
MZ22509788	MZ22521793	0	0.4890	0.9666	0.6861	0.6970	-0.0109	
MZ22509307	MZ22510181	0	1.0000	0.8037	0.7981	0.8990	-0.1009	
MZ22524150	MZ22524096	0	1.0000	-0.3333	0.7778	0.7778	-0.0000	
MZ22501228	MZ22503680	0	1.0000	0.2011	0.4689	0.6650	-0.1960	
MZ22512173	MZ22510205	16	0.8467	0.8986	1.0000	0.8741	0.1259	
MZ22514609	MZ22513382	0	1.0000	0.9788	0.9782	0.9894	-0.0112	
MZ22523134	MZ22517211	0	0.0000	-0.1869	-0.3124	-0.0801	-0.2323	
MZ22527751	MZ22522727	0	0.0000	0.8885	0.5765	0.6151	-0.0386	
MZ22505572	MZ22506576	1	0.3162	0.8245	0.4408	0.6415	-0.2007	
MZ22515417	MZ22514221	0	0.7222	0.8118	0.6925	0.7644	-0.0719	
MZ22514765	MZ22514014	0	0.9314	0.6923	0.7966	0.8278	-0.0312	
MZ22500093	MZ22521534	0	0.3190	0.7273	0.2701	0.4403	-0.1702	
MZ22509128	MZ22505624	0	0.6397	0.3519	0.1420	0.4912	-0.3492	
MZ22526232	MZ22508201	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22517823	MZ22530753	0	0.8399	-0.5000	0.7121	0.7123	-0.0002	
MZ22515203	MZ22525780	0	0.9534	-0.0162	0.2578	0.5292	-0.2714	
MZ22523039	MZ22518247	0	-0.3333	0.6667	0.1667	0.1667	-0.0000	
MZ22522537	MZ22502535	14	0.5384	0.6609	0.9600	0.6315	0.3285	
MZ22516316	MZ22529645	0	1.0000	0.0000	0.9000	0.9000	0.0000	
MZ22509033	MZ22507824	0	0.8800	0.6667	0.7665	0.8089	-0.0424	
MZ22507330	MZ22520279	0	0.9952	0.6500	0.8156	0.8182	-0.0026	
MZ22526585	MZ22520797	0	0.9805	1.0000	0.9794	0.9922	-0.0128	
MZ22508899	MZ22518465	0	1.0000	0.9940	0.9937	0.9973	-0.0035	
MZ22525867	MZ22505124	0	0.0000	1.0000	0.8636	0.8636	0.0000	
MZ22527427	MZ22517411	0	0.9312	0.1327	0.5370	0.5933	-0.0563	
MZ22519777	MZ22503034	0	0.9631	1.0000	0.9623	0.9802	-0.0179	
MZ22507885	MZ22506399	0	0.9412	0.8750	0.9091	0.9091	-0.0000	
MZ22524557	MZ22526545	0	-0.1667	0.9417	0.6072	0.6250	-0.0178	
MZ22507625	MZ22514713	0	1.0000	0.8750	0.9429	0.9429	0.0000	
MZ22506271	MZ22514542	0	0.7692	0.7424	0.6163	0.7558	-0.1395	
MZ22525776	MZ22510478	0	0.9669	0.1567	0.1713	0.2647	-0.0934	
MZ22505987	MZ22512416	0	0.7303	0.5706	0.4106	0.6720	-0.2614	
MZ22523240	MZ22501355	0	0.0000	0.9146	0.7795	0.7840	-0.0045	
MZ22514713	MZ22507625	0	0.8750	1.0000	0.9429	0.9429	0.0000	
MZ22502218	MZ22509949	0	1.0000	0.9803	0.9797	0.9904	-0.0108	
MZ22500845	MZ22501100	0	0.2200	0.8949	0.2362	0.5574	-0.3212	
MZ22513985	MZ22507887	0	0.8462	1.0000	0.8431	0.9276	-0.0845	
MZ22506101	MZ22523367	1	0.8932	0.9484	0.9706	0.9192	0.0514	
MZ22523295	MZ22516483	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22516890	MZ22508280	0	1.0000	0.8833	0.8782	0.9489	-0.0707	
MZ22509408	MZ22518624	0	0.8530	1.0000	0.9114	0.9435	-0.0321	
MZ22503604	MZ22506646	0	1.0000	0.9909	0.9907	0.9953	-0.0047	
MZ22516531	MZ22505975	0	0.3992	1.0000	0.4843	0.7854	-0.3012	
MZ22515599	MZ22513232	0	0.1944	0.7837	0.1172	0.4563	-0.3391	
MZ22512800	MZ22522809	0	0.9533	1.0000	0.9518	0.9773	-0.0255	
MZ22509916	MZ22509821	0	0.6497	0.9847	0.6174	0.8395	-0.2221	
MZ22516925	MZ22509666	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22525934	MZ22525083	0	1.0000	-0.2618	0.6242	0.6395	-0.0153	
MZ22512306	MZ22509576	0	0.8333	0.8947	0.8649	0.8649	0.0000	
MZ22505175	MZ22500528	0	1.0000	0.2202	0.3089	0.5995	-0.2906	
MZ22528642	MZ22511353	0	0.1044	0.1765	-0.0178	0.1662	-0.1840	
MZ22513607	MZ22502076	0	0.5625	0.7647	0.5523	0.6695	-0.1173	
MZ22521418	MZ22512261	0	0.1982	1.0000	0.3205	0.6436	-0.3232	
MZ22514174	MZ22525803	0	0.7646	0.2576	0.1709	0.5654	-0.3945	
MZ22507613	MZ22504929	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22505459	MZ22520091	0	0.8518	0.7860	0.6792	0.8258	-0.1466	
MZ22517980	MZ22516912	0	0.9444	0.9444	0.9444	0.9444	0.0000	
MZ22510793	MZ22528233	0	1.0000	0.0507	0.8055	0.9051	-0.0995	
MZ22503927	MZ22513658	0	0.9000	1.0000	0.9474	0.9474	0.0000	
MZ22505120	MZ22501398	0	0.9426	1.0000	0.9405	0.9738	-0.0332	
MZ22528206	MZ22507372	0	0.8571	1.0000	0.9600	0.9600	0.0000	
MZ22525668	MZ22509192	0	0.8667	0.9532	0.8893	0.9126	-0.0233	
MZ22505308	MZ22505942	0	0.6314	0.5000	0.5478	0.6038	-0.0560	
MZ22506945	MZ22512375	0	0.9474	1.0000	0.9730	0.9730	-0.0000	
MZ22522757	MZ22518611	0	1.0000	0.6022	0.6689	0.6940	-0.0251	
MZ22522152	MZ22529053	0	0.7967	0.0056	0.5324	0.6837	-0.1513	
MZ22513833	MZ22520105	0	1.0000	0.6761	0.8264	0.8427	-0.0163	
MZ22511393	MZ22512960	0	0.8571	0.6429	0.7714	0.7714	0.0000	
MZ22503429	MZ22506820	0	0.4693	1.0000	0.4717	0.7347	-0.2630	
MZ22529322	MZ22529572	0	1.0000	0.0000	0.5000	0.5000	0.0000	
MZ22525658	MZ22503488	0	0.8619	0.9444	0.8713	0.9098	-0.0385	
MZ22513277	MZ22521338	0	0.9554	0.7305	0.7123	0.8496	-0.1372	
MZ22528414	MZ22524518	0	0.0000	0.5329	0.3871	0.3908	-0.0037	
MZ22503562	MZ22525582	0	-0.1262	1.0000	0.2679	0.5173	-0.2495	
MZ22500328	MZ22507471	0	0.5806	0.9844	0.5641	0.8229	-0.2588	
MZ22507559	MZ22509570	0	0.8565	0.9091	0.8643	0.8836	-0.0193	
MZ22522186	MZ22501932	0	0.6875	1.0000	0.8611	0.8611	0.0000	
MZ22503303	MZ22515354	0	0.9023	0.9167	0.8681	0.9079	-0.0398	
MZ22524714	MZ22529203	0	0.0000	1.0000	0.4000	0.4000	0.0000	
MZ22514902	MZ22506026	0	0.9707	-0.1168	0.4821	0.6741	-0.1920	
MZ22521056	MZ22506835	0	0.6875	1.0000	0.8611	0.8611	0.0000	
MZ22508093	MZ22511720	0	0.7895	0.8333	0.8000	0.8000	0.0000	
MZ22530880	MZ22521748	0	0.0000	0.8908	0.7869	0.7970	-0.0101	
MZ22509798	MZ22519405	0	0.9167	1.0000	0.9643	0.9643	-0.0000	
MZ22519058	MZ22505271	0	0.9525	0.7780	0.7350	0.8594	-0.1244	
MZ22502048	MZ22520342	0	0.9546	1.0000	0.9600	0.9600	-0.0000	
MZ22500473	MZ22523977	0	0.9668	0.5556	0.8122	0.8244	-0.0122	
MZ22501755	MZ22519690	0	1.0000	0.2783	0.5871	0.7423	-0.1551	
MZ22522837	MZ22510575	0	0.1967	0.7222	0.5524	0.5908	-0.0385	
MZ22523247	MZ22504738	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22501266	MZ22501087	0	0.8116	1.0000	0.8472	0.9085	-0.0613	
MZ22508899	MZ22507353	0	1.0000	0.9444	0.9722	0.9722	0.0000	
MZ22502123	MZ22510659	0	1.0000	0.9979	0.9979	0.9990	-0.0011	
MZ22504805	MZ22523785	0	0.7379	0.0000	0.5718	0.6095	-0.0377	
MZ22502584	MZ22500430	0	-0.1123	0.2238	-0.4246	0.0398	-0.4643	
MZ22516952	MZ22530458	0	0.5882	0.0000	0.5263	0.5263	-0.0000	
MZ22520028	MZ22522532	0	0.9549	0.7686	0.7193	0.8727	-0.1534	
MZ22517666	MZ22526705	0	0.6757	0.3877	0.5056	0.6454	-0.1398	
MZ22503896	MZ22513712	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22508712	MZ22508899	0	0.9412	1.0000	0.9714	0.9714	-0.0000	
MZ22517239	MZ22519267	0	0.9981	0.9132	0.9078	0.9595	-0.0517	
MZ22525541	MZ22504062	0	0.8793	0.9735	0.8450	0.9351	-0.0902	
MZ22514816	MZ22508824	0	0.7942	1.0000	0.8641	0.9065	-0.0423	
MZ22512513	MZ22506135	0	1.0000	0.9856	0.9851	0.9917	-0.0066	
MZ22511978	MZ22504499	0	0.1304	1.0000	0.2924	0.5776	-0.2853	
MZ22503441	MZ22508926	0	0.6543	1.0000	0.7829	0.8128	-0.0298	
MZ22526930	MZ22503138	0	0.6004	1.0000	0.6246	0.8816	-0.2570	
MZ22521892	MZ22514170	0	0.7568	0.3130	0.3240	0.5699	-0.2459	
MZ22505481	MZ22509591	0	1.0000	0.9130	0.9512	0.9512	0.0000	
MZ22523278	MZ22529079	0	0.0258	-0.0143	-0.3709	0.0131	-0.3839	
MZ22504204	MZ22518516	0	1.0000	0.3280	0.6880	0.7035	-0.0156	
MZ22509626	MZ22518743	0	0.3213	0.6011	0.1143	0.4612	-0.3469	
MZ22501764	MZ22522072	0	-0.1393	1.0000	0.4020	0.5679	-0.1658	
MZ22510709	MZ22513300	0	0.8823	0.6537	0.6662	0.7647	-0.0985	
MZ22510279	MZ22524030	0	1.0000	0.2997	0.4087	0.6593	-0.2506	
MZ22507016	MZ22521698	18	0.3971	0.3711	0.0485	0.3841	-0.3356	
MZ22516289	MZ22530029	0	0.0467	0.0000	-0.0869	0.0382	-0.1251	
MZ22504825	MZ22517334	0	1.0000	0.4553	0.4566	0.7524	-0.2959	
MZ22512890	MZ22504903	0	0.6471	0.7778	0.7143	0.7143	-0.0000	
MZ22509191	MZ22517833	0	0.3005	0.0500	-0.1242	0.1614	-0.2855	
MZ22509318	MZ22512609	0	1.0000	0.7849	0.7731	0.9139	-0.1408	
MZ22523509	MZ22510428	0	0.6802	1.0000	0.7692	0.9104	-0.1412	
MZ22507820	MZ22522032	0	0.7857	1.0000	0.9000	0.9000	0.0000	
MZ22502983	MZ22527095	0	0.1244	1.0000	0.2155	0.4916	-0.2761	
MZ22504431	MZ22526126	0	0.6680	0.8889	0.6918	0.7365	-0.0448	
MZ22514609	MZ22522252	0	1.0000	0.6667	0.9524	0.9524	-0.0000	
MZ22511265	MZ22517084	0	0.1013	0.8823	0.2345	0.4807	-0.2462	
MZ22527969	MZ22501328	16	-0.7806	-0.0138	-0.2607	-0.2329	-0.0277	
MZ22513813	MZ22511700	0	0.4070	1.0000	0.7543	0.8922	-0.1379	
MZ22509169	MZ22524445	0	0.9412	0.7886	0.8346	0.8450	-0.0104	
MZ22510900	MZ22502575	0	0.9784	0.9990	0.9767	0.9887	-0.0120	
MZ22509625	MZ22510852	0	0.2821	0.9474	0.3577	0.6432	-0.2856	
MZ22509823	MZ22516594	0	0.9935	1.0000	0.9933	0.9966	-0.0034	
MZ22525793	MZ22520048	7	0.2111	-0.0502	0.1344	0.0805	0.0540	
MZ22511772	MZ22509299	0	0.9229	0.3045	0.2645	0.5856	-0.3211	
MZ22513466	MZ22524372	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22508696	MZ22528538	0	0.0976	0.0000	-0.0038	0.0873	-0.0911	
MZ22508014	MZ22517419	0	0.8036	1.0000	0.7992	0.8878	-0.0886	
MZ22502703	MZ22520803	0	0.8671	0.8461	0.8240	0.8583	-0.0344	
MZ22506457	MZ22503873	0	0.8823	0.8569	0.8632	0.8692	-0.0060	
MZ22502368	MZ22503037	0	1.0000	0.8037	0.8359	0.9047	-0.0687	
MZ22527954	MZ22503426	0	0.0765	0.9578	0.7632	0.8697	-0.1064	
MZ22514608	MZ22513305	0	0.8235	0.3683	0.3916	0.6779	-0.2863	
MZ22504988	MZ22508966	0	0.6331	1.0000	0.6609	0.8165	-0.1557	
MZ22509161	MZ22508192	0	0.9645	1.0000	0.9635	0.9817	-0.0183	
MZ22516440	MZ22511127	0	0.7273	0.7933	0.6825	0.7674	-0.0849	
MZ22514220	MZ22529161	0	0.7583	0.0000	0.6584	0.6636	-0.0051	
MZ22515453	MZ22526353	0	0.9444	0.2222	0.7037	0.7037	0.0000	
MZ22515815	MZ22500205	0	0.8125	0.2167	0.2023	0.4971	-0.2947	
MZ22504806	MZ22506875	0	0.4023	1.0000	0.5811	0.6854	-0.1044	
MZ22526305	MZ22522413	0	0.6667	0.6667	0.6667	0.6667	-0.0000	
MZ22501355	MZ22523240	0	0.9146	0.0000	0.7795	0.7840	-0.0045	
MZ22523165	MZ22530523	0	0.2455	1.0000	0.3097	0.3964	-0.0867	
MZ22513922	MZ22524533	0	0.9496	0.8889	0.8908	0.9184	-0.0276	
MZ22519974	MZ22516349	0	0.8823	0.7333	0.8125	0.8125	0.0000	
MZ22515207	MZ22526975	0	0.7015	0.2895	0.5807	0.6453	-0.0647	
MZ22530992	MZ22521979	0	-0.5000	0.3368	0.0349	0.1694	-0.1345	
MZ22509495	MZ22508251	0	1.0000	0.2518	0.3813	0.6360	-0.2546	
MZ22519573	MZ22527554	0	0.8235	0.6025	0.6463	0.8003	-0.1540	
MZ22513400	MZ22511652	0	0.9609	0.9412	0.9332	0.9510	-0.0178	
MZ22500048	MZ22505276	205	-0.0185	0.5367	0.0926	0.1235	-0.0309	
MZ22524828	MZ22510748	0	0.9273	0.3293	0.3224	0.6011	-0.2787	
MZ22520815	MZ22515747	0	0.9628	1.0000	0.9615	0.9825	-0.0210	
MZ22515279	MZ22504914	19	0.5274	0.7832	0.4091	0.6980	-0.2889	
MZ22522236	MZ22517287	0	0.8750	-0.0211	0.4272	0.6306	-0.2034	
MZ22508475	MZ22523652	80	0.4394	0.4039	1.0000	0.4313	0.5687	
MZ22525644	MZ22500959	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22510732	MZ22523155	0	1.0000	0.9795	0.9770	0.9945	-0.0174	
MZ22518635	MZ22517822	0	-0.2213	1.0000	0.4964	0.5929	-0.0965	
MZ22517290	MZ22519709	0	0.6951	1.0000	0.7327	0.8606	-0.1279	
MZ22500070	MZ22503082	0	0.8606	0.9583	0.8457	0.9178	-0.0721	
MZ22525245	MZ22529810	0	0.2111	0.0000	-0.0814	0.1407	-0.2222	
MZ22501507	MZ22516364	0	1.0000	0.7797	0.7828	0.8898	-0.1070	
