F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22504244	MZ22530724	0	0.3839	1.0000	0.3663	0.5071	-0.1408	
MZ22505599	MZ22502073	0	1.0000	0.2099	0.3293	0.6269	-0.2976	
MZ22520443	MZ22522965	0	0.1576	0.3636	0.1922	0.2835	-0.0913	
MZ22505706	MZ22526180	0	1.0000	0.0552	0.6639	0.8282	-0.1643	
MZ22513458	MZ22521286	0	0.8000	0.9745	0.8592	0.8748	-0.0156	
MZ22530371	MZ22525012	0	0.2942	1.0000	0.7871	0.9216	-0.1344	
MZ22528564	MZ22518163	0	0.1396	0.9375	0.7298	0.8488	-0.1190	
MZ22505289	MZ22526782	0	1.0000	0.2500	0.8636	0.8636	0.0000	
MZ22513168	MZ22515083	0	1.0000	0.3412	0.6809	0.7585	-0.0776	
MZ22528490	MZ22526487	0	0.0000	0.7835	0.5227	0.5876	-0.0649	
MZ22517774	MZ22517629	0	1.0000	0.9285	0.9296	0.9622	-0.0326	
MZ22526882	MZ22508550	0	0.8750	1.0000	0.9615	0.9615	0.0000	
MZ22521458	MZ22529288	0	0.9406	-0.5000	0.7400	0.7485	-0.0086	
MZ22526440	MZ22507896	0	0.0000	1.0000	0.8182	0.8182	0.0000	
MZ22509677	MZ22530776	0	0.4123	-0.4416	0.1637	0.3056	-0.1419	
MZ22503395	MZ22519024	0	0.8254	1.0000	0.8208	0.9079	-0.0870	
MZ22521495	MZ22508647	0	0.8333	0.8823	0.8571	0.8571	0.0000	
MZ22513024	MZ22506558	0	0.5376	0.8826	0.5409	0.6871	-0.1462	
MZ22515564	MZ22508615	0	0.9832	0.9729	0.9545	0.9768	-0.0224	
MZ22512035	MZ22527325	0	0.9888	0.0000	0.8524	0.8540	-0.0016	
MZ22512495	MZ22506292	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528970	MZ22523472	0	-0.2718	0.6000	0.2590	0.3988	-0.1398	
MZ22503021	MZ22526281	0	0.0637	-0.3333	-0.1329	0.0041	-0.1370	
MZ22530310	MZ22520249	0	-0.5000	0.1153	-0.3807	-0.0898	-0.2909	
MZ22524113	MZ22508630	0	-0.3333	1.0000	0.8095	0.8095	-0.0000	
MZ22530850	MZ22510537	0	0.0000	1.0000	0.9000	0.9000	0.0000	
MZ22529323	MZ22528386	0	0.3170	1.0000	0.2441	0.6585	-0.4145	
MZ22503858	MZ22523939	0	0.2077	-0.2657	-0.0690	0.1401	-0.2091	
MZ22531176	MZ22530099	0	0.0000	-0.5000	-0.2500	-0.2500	0.0000	
MZ22516168	MZ22518003	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22525009	MZ22520234	0	0.9807	0.5474	0.5198	0.6712	-0.1514	
MZ22517136	MZ22511718	0	1.0000	0.8764	0.9262	0.9506	-0.0244	
MZ22518356	MZ22525858	0	0.3333	0.3750	0.3600	0.3600	0.0000	
MZ22526795	MZ22518759	0	0.8889	0.8118	0.8116	0.8357	-0.0241	
MZ22500902	MZ22520078	0	0.3062	0.0000	0.1389	0.2505	-0.1116	
MZ22522036	MZ22505745	0	-0.0570	1.0000	0.7152	0.8415	-0.1263	
MZ22516791	MZ22526408	0	0.8280	0.9412	0.7885	0.8901	-0.1016	
MZ22519937	MZ22522193	0	0.8901	-0.0777	0.4731	0.6597	-0.1866	
MZ22516966	MZ22513944	0	1.0000	0.7137	0.7144	0.8648	-0.1504	
MZ22510841	MZ22504853	0	0.7915	0.5841	0.5974	0.6824	-0.0850	
MZ22507088	MZ22526660	0	0.2307	0.5716	-0.1819	0.3356	-0.5175	
MZ22503773	MZ22521434	0	0.9444	0.8823	0.9143	0.9143	0.0000	
MZ22512414	MZ22526126	0	1.0000	0.8889	0.9630	0.9630	-0.0000	
MZ22523787	MZ22518871	0	1.0000	0.9412	0.9500	0.9500	-0.0000	
MZ22518402	MZ22501971	0	0.6000	0.4483	0.3670	0.4813	-0.1143	
MZ22523425	MZ22528910	0	-1.0000	-0.2500	-0.5000	-0.5000	0.0000	
MZ22523370	MZ22521152	0	0.0993	0.0000	-0.1858	0.0662	-0.2520	
MZ22509368	MZ22505221	0	0.8658	0.7692	0.8132	0.8240	-0.0107	
MZ22517941	MZ22527998	0	0.6806	1.0000	0.6943	0.7125	-0.0182	
MZ22504605	MZ22505933	0	0.9636	0.9985	0.9631	0.9816	-0.0185	
MZ22524888	MZ22514723	0	0.5000	0.9679	0.8135	0.8240	-0.0104	
MZ22524963	MZ22522322	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22526902	MZ22528396	0	0.1975	0.0000	-0.1662	0.1317	-0.2979	
MZ22527747	MZ22520104	0	0.3192	0.5000	0.1177	0.4277	-0.3100	
MZ22502347	MZ22513990	0	0.9604	1.0000	0.9586	0.9832	-0.0246	
MZ22528471	MZ22510748	0	0.8489	0.3293	0.2390	0.3813	-0.1423	
MZ22503900	MZ22524988	0	0.8889	0.0216	0.5187	0.7004	-0.1816	
MZ22526732	MZ22510423	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528910	MZ22513947	0	-0.2500	1.0000	0.7727	0.7727	0.0000	
MZ22525546	MZ22510795	0	0.5000	0.8926	0.7577	0.7617	-0.0041	
MZ22502457	MZ22500624	0	0.9898	0.9412	0.9601	0.9655	-0.0054	
MZ22512200	MZ22523612	0	1.0000	0.9702	0.9684	0.9887	-0.0203	
MZ22516286	MZ22502697	0	0.7923	0.0588	0.1074	0.3959	-0.2885	
MZ22521979	MZ22505388	0	0.3368	1.0000	0.6127	0.7959	-0.1832	
MZ22501486	MZ22518577	0	0.8052	0.3452	0.2662	0.5686	-0.3024	
MZ22520727	MZ22508928	0	1.0000	0.8206	0.8735	0.9184	-0.0449	
MZ22528236	MZ22503767	0	1.0000	0.7059	0.7368	0.7368	0.0000	
MZ22507945	MZ22527426	0	0.9375	-0.3333	0.7368	0.7368	-0.0000	
MZ22501449	MZ22512491	0	0.6119	0.8125	0.5132	0.7063	-0.1931	
MZ22519863	MZ22530463	0	0.9808	-0.5953	0.6870	0.7444	-0.0574	
MZ22529823	MZ22522604	0	0.0000	0.4444	0.3636	0.3636	0.0000	
MZ22508805	MZ22511277	0	0.3160	1.0000	0.4792	0.6580	-0.1788	
MZ22513478	MZ22527962	0	1.0000	0.0449	0.7724	0.8876	-0.1152	
MZ22505531	MZ22524988	0	0.8889	0.0216	0.5187	0.7004	-0.1816	
MZ22516764	MZ22528726	0	1.0000	-0.5000	0.8571	0.8571	0.0000	
MZ22513496	MZ22523183	0	1.0000	0.3342	0.6797	0.7337	-0.0540	
MZ22517133	MZ22502439	0	0.1986	0.0829	-0.3447	0.1145	-0.4591	
MZ22506134	MZ22530763	0	0.5281	1.0000	0.5253	0.5753	-0.0500	
MZ22508701	MZ22509454	0	1.0000	-1.0000	0.7000	0.7000	0.0000	
MZ22517899	MZ22531015	0	0.7118	0.0542	0.3809	0.5923	-0.2114	
MZ22511170	MZ22529862	0	1.0000	-0.5000	0.8333	0.8333	0.0000	
MZ22526010	MZ22510104	0	0.7091	0.6452	0.4080	0.6543	-0.2463	
MZ22514991	MZ22526086	0	1.0000	0.6667	0.9565	0.9565	-0.0000	
MZ22522971	MZ22516711	0	1.0000	0.8197	0.8127	0.9181	-0.1054	
MZ22530752	MZ22511098	0	0.0000	0.6987	0.5519	0.5989	-0.0470	
MZ22515524	MZ22511114	0	0.5320	0.9828	0.5572	0.8429	-0.2857	
MZ22530911	MZ22530981	0	0.9861	-0.5000	0.2291	0.2430	-0.0139	
MZ22502864	MZ22524618	0	0.9729	0.7500	0.9272	0.9324	-0.0052	
MZ22529620	MZ22503998	0	0.4902	0.9341	0.7049	0.8601	-0.1552	
MZ22514589	MZ22515256	0	0.3040	1.0000	0.5312	0.7422	-0.2110	
MZ22530490	MZ22530497	0	0.0998	1.0000	0.1403	0.4598	-0.3195	
MZ22525249	MZ22516112	0	0.5454	0.2704	0.2462	0.4217	-0.1755	
MZ22505011	MZ22505831	0	0.3429	1.0000	0.4779	0.6085	-0.1306	
MZ22526359	MZ22508610	0	0.6667	0.9333	0.8889	0.8889	0.0000	
MZ22500294	MZ22527761	0	0.5099	0.3056	0.1920	0.4727	-0.2807	
MZ22526211	MZ22530220	0	0.9286	-0.5000	0.7500	0.7500	0.0000	
MZ22500923	MZ22506761	0	-0.3204	0.1415	-0.4865	-0.1435	-0.3430	
MZ22527968	MZ22503209	0	0.0000	0.9380	0.8337	0.8393	-0.0055	
MZ22514850	MZ22509745	0	0.0664	0.9745	0.7039	0.8448	-0.1409	
MZ22500678	MZ22530567	0	0.7311	0.0000	0.6345	0.6615	-0.0270	
MZ22528108	MZ22503531	0	0.1104	0.0031	-0.3042	0.0226	-0.3268	
MZ22506403	MZ22525337	0	0.3966	1.0000	0.4107	0.4828	-0.0721	
MZ22529863	MZ22510307	0	-0.2500	0.8235	0.6190	0.6190	-0.0000	
MZ22500469	MZ22512423	0	0.5976	0.2884	0.3217	0.4945	-0.1728	
MZ22511799	MZ22530746	0	0.9444	1.0000	0.9500	0.9500	0.0000	
MZ22515223	MZ22529013	0	1.0000	0.1916	0.7967	0.9149	-0.1182	
MZ22507939	MZ22519790	0	1.0000	0.9474	0.9730	0.9730	-0.0000	
MZ22518689	MZ22519751	0	0.8955	1.0000	0.8892	0.9590	-0.0698	
MZ22506945	MZ22523830	0	0.9474	0.6000	0.8276	0.8276	-0.0000	
MZ22516111	MZ22513779	0	0.8182	0.0426	0.0923	0.3473	-0.2550	
MZ22522510	MZ22502727	0	1.0000	0.9412	0.9706	0.9706	-0.0000	
MZ22530173	MZ22503416	0	0.0000	1.0000	0.8636	0.8636	0.0000	
MZ22525391	MZ22521237	0	0.7155	0.7236	0.5176	0.7185	-0.2009	
MZ22502288	MZ22530137	0	0.5827	1.0000	0.6173	0.6224	-0.0051	
MZ22503868	MZ22515362	0	0.9585	-0.0342	0.6278	0.6995	-0.0717	
MZ22523158	MZ22524598	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529644	MZ22503910	0	-1.0000	0.0673	-0.1343	-0.0394	-0.0949	
MZ22502674	MZ22529581	0	0.1825	0.1909	-0.0059	0.1833	-0.1892	
MZ22516199	MZ22520476	0	0.7920	0.1415	0.3900	0.6475	-0.2574	
MZ22527771	MZ22524264	0	0.5665	1.0000	0.6900	0.8499	-0.1599	
MZ22513037	MZ22518329	0	0.3552	0.7391	0.3943	0.6228	-0.2285	
MZ22530135	MZ22519692	0	1.0000	0.9375	0.9444	0.9444	0.0000	
MZ22523830	MZ22515607	0	0.6000	0.8333	0.7500	0.7500	0.0000	
MZ22501541	MZ22523070	0	0.3290	-0.5003	-0.1527	0.0738	-0.2266	
MZ22506980	MZ22526122	0	1.0000	0.0000	0.8182	0.8182	0.0000	
MZ22530224	MZ22530113	0	-0.5000	0.0000	-0.2500	-0.2500	0.0000	
MZ22515853	MZ22519740	0	1.0000	0.8007	0.7911	0.9164	-0.1253	
MZ22527310	MZ22529354	0	-0.3333	-0.6667	-0.5000	-0.5000	0.0000	
MZ22528110	MZ22525378	0	-0.2842	0.9632	0.7667	0.8384	-0.0717	
MZ22507054	MZ22502102	0	0.2655	1.0000	0.3474	0.6427	-0.2953	
MZ22531136	MZ22524104	0	0.0000	0.7674	0.6594	0.6715	-0.0121	
MZ22505852	MZ22524150	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22522761	MZ22528983	0	0.9412	1.0000	0.9474	0.9474	-0.0000	
MZ22513221	MZ22506037	0	1.0000	0.7053	0.8324	0.8566	-0.0242	
MZ22524595	MZ22526897	0	0.9664	0.2905	0.7838	0.8377	-0.0538	
MZ22530795	MZ22507535	0	0.0000	0.7501	0.6631	0.6819	-0.0188	
MZ22501320	MZ22523617	0	0.8836	-0.5000	0.7329	0.7452	-0.0123	
MZ22518277	MZ22502291	0	0.2394	1.0000	0.6834	0.8677	-0.1843	
MZ22507607	MZ22505467	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22500723	MZ22500776	0	0.1114	1.0000	0.2772	0.5557	-0.2785	
MZ22531042	MZ22504223	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22512483	MZ22520952	0	0.9691	0.8667	0.9057	0.9211	-0.0154	
MZ22512883	MZ22502488	0	0.5056	0.9116	0.6948	0.7576	-0.0628	
MZ22527733	MZ22510210	0	0.9821	0.9545	0.9327	0.9605	-0.0278	
MZ22525336	MZ22520324	0	-0.1359	0.9208	0.3537	0.5509	-0.1972	
MZ22530373	MZ22528047	0	-1.0000	0.1385	-0.8065	-0.4307	-0.3758	
MZ22528206	MZ22523380	0	0.8571	0.0437	0.2948	0.4817	-0.1869	
MZ22526953	MZ22502726	0	0.5000	0.2282	0.0904	0.3131	-0.2227	
MZ22523440	MZ22515572	0	0.7333	0.9192	0.8241	0.8372	-0.0131	
MZ22508899	MZ22513139	0	1.0000	0.8000	0.9565	0.9565	0.0000	
MZ22524763	MZ22521597	0	1.0000	0.6471	0.8235	0.8235	-0.0000	
MZ22510069	MZ22521824	0	1.0000	0.9168	0.9135	0.9622	-0.0486	
MZ22506530	MZ22527687	0	0.8750	0.5000	0.8000	0.8000	0.0000	
MZ22524267	MZ22507969	0	0.0000	1.0000	0.8500	0.8500	0.0000	
MZ22529921	MZ22519908	0	1.0000	0.9655	0.9653	0.9692	-0.0039	
MZ22527858	MZ22528255	0	0.0000	0.1653	0.0460	0.0945	-0.0484	
MZ22515731	MZ22513537	0	1.0000	0.3046	0.5451	0.7602	-0.2151	
MZ22508870	MZ22530077	0	0.9607	-1.0000	0.7605	0.7647	-0.0042	
MZ22501902	MZ22508182	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22517110	MZ22507177	0	0.5514	1.0000	0.5575	0.7821	-0.2246	
MZ22521633	MZ22514202	0	1.0000	0.9027	0.9000	0.9500	-0.0500	
MZ22513675	MZ22529459	0	1.0000	0.5729	0.8123	0.9573	-0.1450	
MZ22513458	MZ22530435	0	0.8000	1.0000	0.8182	0.8182	0.0000	
MZ22511517	MZ22503962	0	0.7692	0.8372	0.7546	0.8087	-0.0541	
MZ22506801	MZ22530348	0	0.4446	-0.0655	0.2322	0.3809	-0.1487	
MZ22502172	MZ22526125	0	0.9298	0.8085	0.8377	0.8829	-0.0452	
MZ22521225	MZ22509314	0	1.0000	0.8978	0.9382	0.9489	-0.0107	
MZ22501346	MZ22514952	0	0.8721	0.7778	0.8136	0.8428	-0.0292	
MZ22523386	MZ22522675	0	0.1429	0.1038	-0.1256	0.1312	-0.2568	
MZ22517084	MZ22522982	0	0.8823	0.4802	0.6304	0.8220	-0.1916	
MZ22505080	MZ22522267	0	1.0000	0.8861	0.8884	0.9486	-0.0602	
MZ22530579	MZ22521179	0	0.2145	1.0000	0.7969	0.9173	-0.1204	
MZ22527079	MZ22528663	0	0.7820	-1.0000	0.4134	0.4580	-0.0446	
MZ22509388	MZ22505593	0	0.9107	0.7129	0.6315	0.8118	-0.1803	
MZ22513147	MZ22508156	0	0.9073	1.0000	0.9476	0.9523	-0.0047	
MZ22529843	MZ22506241	0	0.0000	0.9474	0.8571	0.8571	-0.0000	
MZ22509483	MZ22501760	0	0.8235	0.9719	0.8879	0.9018	-0.0140	
MZ22503008	MZ22530070	0	1.0000	0.0000	0.9000	0.9000	0.0000	
MZ22529030	MZ22513408	0	-0.5000	0.6449	0.4632	0.4923	-0.0291	
MZ22526887	MZ22503648	0	0.9761	0.9541	0.9085	0.9564	-0.0480	
MZ22526789	MZ22501671	0	0.4444	0.5355	0.3412	0.5051	-0.1639	
MZ22513077	MZ22522611	0	0.5864	-0.0883	0.2424	0.4245	-0.1822	
MZ22505491	MZ22514308	0	1.0000	0.8000	0.9062	0.9062	0.0000	
MZ22503251	MZ22513785	0	0.3300	0.7039	0.1065	0.3923	-0.2858	
MZ22514165	MZ22513979	0	1.0000	0.8376	0.8730	0.8961	-0.0231	
MZ22531027	MZ22517959	0	-0.0303	1.0000	0.8051	0.8970	-0.0919	
MZ22527459	MZ22503468	0	0.7237	-0.0229	-0.1474	0.1128	-0.2602	
MZ22505588	MZ22504965	0	1.0000	0.3220	0.5444	0.7336	-0.1892	
MZ22528943	MZ22500190	0	0.0000	0.0346	-0.0650	0.0312	-0.0962	
MZ22520679	MZ22525405	0	0.9459	0.5709	0.7992	0.8417	-0.0425	
MZ22519252	MZ22530337	0	0.9370	1.0000	0.9375	0.9440	-0.0065	
MZ22508620	MZ22518274	0	0.9301	0.8461	0.8639	0.8949	-0.0310	
MZ22508276	MZ22518931	0	1.0000	0.2878	0.6140	0.6541	-0.0401	
MZ22502787	MZ22502290	0	0.6597	0.9956	0.6636	0.8516	-0.1881	
MZ22506688	MZ22508507	0	1.0000	0.9453	0.9437	0.9726	-0.0290	
MZ22508453	MZ22504301	0	1.0000	0.8591	0.8644	0.9315	-0.0671	
MZ22501250	MZ22521158	0	0.5058	1.0000	0.5035	0.7529	-0.2494	
MZ22506328	MZ22506122	0	0.5474	0.2915	-0.0677	0.3853	-0.4530	
MZ22516910	MZ22505072	0	0.7500	0.9724	0.8949	0.9039	-0.0090	
MZ22503758	MZ22528869	0	0.7730	-0.5000	0.6324	0.6390	-0.0067	
MZ22517093	MZ22505175	0	0.1847	1.0000	0.5368	0.6163	-0.0795	
MZ22507675	MZ22518306	0	0.3181	0.7534	0.0648	0.5096	-0.4448	
MZ22505364	MZ22516172	0	0.8330	0.9444	0.8760	0.8872	-0.0112	
MZ22516668	MZ22501764	0	0.8408	-0.1393	0.2104	0.4415	-0.2311	
MZ22515561	MZ22510694	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529808	MZ22530760	0	1.0000	0.0000	0.5000	0.5000	0.0000	
MZ22508480	MZ22505183	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22508647	MZ22500311	0	0.8823	0.0891	0.1970	0.4744	-0.2774	
MZ22500381	MZ22515867	0	1.0000	0.8022	0.8741	0.9087	-0.0346	
MZ22505279	MZ22506497	0	1.0000	0.9982	0.9982	0.9991	-0.0010	
MZ22503393	MZ22523655	0	-0.0295	0.9272	0.1150	0.4054	-0.2904	
MZ22509883	MZ22523755	0	1.0000	0.7568	0.7682	0.8520	-0.0837	
MZ22508908	MZ22500654	0	0.5522	0.9694	0.7454	0.7668	-0.0213	
MZ22526167	MZ22524363	0	1.0000	0.9213	0.9204	0.9344	-0.0141	
MZ22511918	MZ22529444	0	0.9470	-0.3489	0.7400	0.8106	-0.0706	
MZ22510262	MZ22525666	0	0.9126	0.7457	0.8020	0.8570	-0.0549	
MZ22527855	MZ22504125	0	1.0000	0.2226	0.2216	0.3781	-0.1564	
MZ22529280	MZ22508244	0	-0.5000	0.2658	0.1115	0.1892	-0.0777	
MZ22520217	MZ22525953	0	-0.1555	0.2689	-0.4756	0.0803	-0.5559	
MZ22527533	MZ22503682	0	0.3182	1.0000	0.7487	0.9070	-0.1583	
MZ22519458	MZ22504121	0	0.8333	0.9592	0.8722	0.8945	-0.0223	
MZ22530268	MZ22520182	0	0.0000	0.6448	0.5163	0.5456	-0.0293	
MZ22519083	MZ22519194	0	0.1976	1.0000	0.4898	0.7421	-0.2523	
MZ22525097	MZ22507080	0	0.3333	1.0000	0.8333	0.8333	0.0000	
MZ22505041	MZ22523995	0	0.7549	1.0000	0.8283	0.8809	-0.0526	
MZ22527498	MZ22515526	0	0.0000	0.4982	0.2732	0.3914	-0.1183	
MZ22521853	MZ22504544	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22507890	MZ22527378	0	0.7261	0.8000	0.6882	0.7393	-0.0511	
MZ22514218	MZ22520709	0	0.8555	0.9571	0.8949	0.9246	-0.0297	
MZ22523148	MZ22520051	0	0.9571	0.8729	0.8244	0.9137	-0.0893	
MZ22523227	MZ22514301	0	0.1520	0.9333	0.5677	0.7688	-0.2011	
MZ22514283	MZ22504826	0	-0.1716	0.8432	0.2685	0.5050	-0.2365	
MZ22500334	MZ22503886	0	0.0351	0.8068	0.1195	0.4099	-0.2904	
MZ22516056	MZ22530566	0	0.9684	-0.5000	0.8015	0.8053	-0.0037	
MZ22506534	MZ22501201	0	0.5894	0.8805	0.4790	0.7238	-0.2447	
MZ22523151	MZ22527916	0	0.0000	0.9145	0.3931	0.4572	-0.0641	
MZ22528622	MZ22517277	0	0.5610	0.6875	0.5149	0.6734	-0.1586	
MZ22510171	MZ22501801	0	0.7250	0.5178	0.3994	0.5806	-0.1812	
MZ22516906	MZ22513228	0	0.8278	0.9412	0.8700	0.8829	-0.0129	
MZ22510933	MZ22505424	0	0.6606	1.0000	0.6533	0.8303	-0.1770	
MZ22514284	MZ22528318	0	0.9593	-1.0000	0.7485	0.7530	-0.0046	
MZ22512449	MZ22515467	0	0.9633	0.4215	0.5529	0.6246	-0.0718	
MZ22522993	MZ22505731	0	0.1137	1.0000	0.7305	0.8734	-0.1429	
MZ22528091	MZ22527207	0	-1.0000	0.2000	0.0000	0.0000	0.0000	
MZ22515779	MZ22502845	0	0.8889	0.9715	0.9339	0.9439	-0.0101	
MZ22529851	MZ22527269	0	0.2420	0.0598	-0.2438	0.1054	-0.3492	
MZ22525483	MZ22529236	0	0.0000	0.0000	0.0000	0.0000	0.0000	
MZ22500259	MZ22514385	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22523007	MZ22517376	0	0.7115	0.6040	0.3944	0.6677	-0.2734	
MZ22525474	MZ22518828	0	0.0000	1.0000	0.8571	0.8571	0.0000	
MZ22508669	MZ22513776	0	0.8407	0.9262	0.8399	0.8808	-0.0409	
MZ22517781	MZ22529683	0	0.9769	0.0000	0.8715	0.8741	-0.0026	
MZ22530924	MZ22501359	0	0.7501	1.0000	0.8211	0.9750	-0.1539	
MZ22502404	MZ22506030	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22501460	MZ22510265	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22521591	MZ22515198	0	1.0000	0.1479	0.3520	0.5473	-0.1953	
MZ22524739	MZ22502627	0	-0.2368	0.5191	0.1400	0.2491	-0.1092	
MZ22503670	MZ22500053	0	0.1596	0.0497	-0.4527	0.1032	-0.5559	
MZ22528905	MZ22530413	0	-0.2421	0.0000	-0.3736	-0.1210	-0.2526	
MZ22526256	MZ22523638	0	0.2500	1.0000	0.7600	0.7600	0.0000	
MZ22530880	MZ22521487	0	0.0000	1.0000	0.9000	0.9000	0.0000	
MZ22505168	MZ22526744	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22516402	MZ22511390	0	0.8280	1.0000	0.8229	0.9140	-0.0911	
MZ22512694	MZ22524626	0	1.0000	0.3000	0.7586	0.7586	0.0000	
MZ22511525	MZ22506319	0	0.3154	0.9412	0.5759	0.7779	-0.2020	
MZ22529473	MZ22507209	0	0.0000	1.0000	0.9048	0.9048	0.0000	
MZ22505217	MZ22529951	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22520595	MZ22508544	0	-0.0060	0.9444	0.6198	0.7716	-0.1519	
MZ22527717	MZ22525809	0	0.3658	0.6667	0.1487	0.5162	-0.3675	
MZ22519133	MZ22502109	0	0.3552	0.8951	0.6442	0.6861	-0.0419	
MZ22524742	MZ22516007	0	0.8823	1.0000	0.9375	0.9375	0.0000	
MZ22502870	MZ22500705	0	-0.0935	1.0000	0.7273	0.8438	-0.1165	
MZ22525898	MZ22508613	0	0.1715	1.0000	0.5711	0.7041	-0.1330	
MZ22525536	MZ22511057	0	1.0000	0.9474	0.9655	0.9655	-0.0000	
MZ22520727	MZ22529129	0	1.0000	-0.5000	0.8500	0.8500	0.0000	
MZ22513943	MZ22501040	0	0.9264	0.9401	0.8785	0.9341	-0.0556	
MZ22509930	MZ22525475	0	1.0000	0.9474	0.9730	0.9730	-0.0000	
MZ22514168	MZ22524989	0	1.0000	0.7367	0.8154	0.8684	-0.0529	
MZ22506348	MZ22507303	0	0.0228	0.0460	-0.2593	0.0419	-0.3012	
MZ22511236	MZ22507690	0	0.9150	0.7568	0.7062	0.8359	-0.1296	
MZ22525386	MZ22526939	0	1.0000	0.9289	0.9186	0.9806	-0.0620	
MZ22501069	MZ22516199	0	0.4800	0.7920	0.3381	0.6165	-0.2785	
MZ22501690	MZ22527065	0	1.0000	-0.0373	0.5552	0.7407	-0.1854	
MZ22501628	MZ22519860	0	0.0935	0.5386	-0.2750	0.2623	-0.5373	
MZ22519075	MZ22500820	0	1.0000	0.6786	0.6713	0.8393	-0.1680	
MZ22514370	MZ22507553	0	1.0000	0.9244	0.9331	0.9633	-0.0302	
MZ22529755	MZ22500407	0	1.0000	0.0675	0.1232	0.4405	-0.3172	
MZ22518931	MZ22523771	0	0.2878	0.8823	0.5452	0.5851	-0.0399	
MZ22527321	MZ22519548	0	0.4977	1.0000	0.6640	0.8794	-0.2154	
MZ22511836	MZ22528688	0	0.3070	-0.2619	0.0336	0.2258	-0.1922	
MZ22503582	MZ22528705	0	0.2324	0.0655	0.0517	0.2172	-0.1655	
MZ22511552	MZ22520661	0	1.0000	0.4229	0.7863	0.8557	-0.0694	
MZ22525042	MZ22509978	0	0.6667	0.8889	0.8571	0.8571	-0.0000	
MZ22509167	MZ22504907	0	0.1257	0.1059	-0.3040	0.1166	-0.4207	
MZ22513812	MZ22519552	0	0.4076	0.1726	-0.2070	0.2839	-0.4909	
MZ22501904	MZ22527768	0	1.0000	0.8000	0.9667	0.9667	0.0000	
MZ22523636	MZ22524842	0	1.0000	-0.6667	0.7500	0.7500	0.0000	
MZ22518799	MZ22506973	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529063	MZ22522988	0	0.0000	0.2261	-0.1363	0.1508	-0.2871	
MZ22508308	MZ22520994	0	1.0000	0.9834	0.9829	0.9922	-0.0093	
MZ22516291	MZ22516797	0	0.9304	1.0000	0.9306	0.9652	-0.0346	
MZ22522851	MZ22531146	0	0.9205	1.0000	0.9199	0.9293	-0.0094	
MZ22507551	MZ22524008	0	1.0000	0.6875	0.8529	0.8529	0.0000	
MZ22525302	MZ22520292	0	0.4169	1.0000	0.5075	0.8056	-0.2981	
MZ22520991	MZ22521810	0	0.8823	0.9524	0.9211	0.9211	0.0000	
MZ22518452	MZ22501246	0	0.8823	0.3718	0.4284	0.5647	-0.1362	
MZ22523768	MZ22526594	0	0.9444	0.3340	0.6882	0.8572	-0.1690	
MZ22515236	MZ22509432	0	0.9556	0.0593	0.5135	0.7315	-0.2180	
MZ22530696	MZ22501970	0	-0.3333	1.0000	0.8182	0.8182	-0.0000	
MZ22515555	MZ22509730	0	1.0000	0.8556	0.9081	0.9257	-0.0176	
MZ22519618	MZ22505026	0	0.9024	0.9450	0.8453	0.9261	-0.0808	
MZ22500894	MZ22528635	0	0.7072	0.1575	0.5356	0.6412	-0.1057	
MZ22506419	MZ22528491	0	0.9043	0.0680	0.7094	0.8207	-0.1113	
MZ22507230	MZ22518434	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530278	MZ22518535	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22528362	MZ22511106	0	0.2239	0.9029	0.7127	0.8350	-0.1223	
MZ22510047	MZ22505858	0	0.8333	1.0000	0.9189	0.9189	0.0000	
MZ22527716	MZ22502318	0	1.0000	-0.1063	-0.0376	0.0166	-0.0542	
MZ22528368	MZ22524867	0	0.0000	0.3525	-0.0487	0.2350	-0.2837	
MZ22501223	MZ22517801	0	1.0000	-0.6667	0.7619	0.7619	0.0000	
MZ22528042	MZ22527769	0	-0.1016	0.6667	0.0906	0.3594	-0.2688	
MZ22512090	MZ22511505	0	0.8033	0.1437	0.1253	0.4641	-0.3387	
MZ22517990	MZ22519458	0	1.0000	0.8333	0.9143	0.9143	0.0000	
