F1 	 F2 	 num_edges_between 	 s1 	 s2 	 s 	 s12 	 s12-s 
MZ22507023	MZ22515808	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528610	MZ22503107	0	-1.0000	0.0890	-0.1349	-0.0320	-0.1028	
MZ22527794	MZ22523647	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22529015	MZ22503107	0	-0.5000	0.0890	-0.0793	0.0235	-0.1028	
MZ22527942	MZ22507509	0	0.1236	0.9984	0.7836	0.9012	-0.1176	
MZ22529217	MZ22516929	0	1.0000	0.8504	0.8493	0.8670	-0.0177	
MZ22528862	MZ22506483	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22529057	MZ22511983	0	-1.0000	0.6138	0.4030	0.4345	-0.0315	
MZ22530985	MZ22519894	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22529126	MZ22501259	0	0.5985	0.6842	0.5359	0.6761	-0.1401	
MZ22528368	MZ22516306	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529981	MZ22500473	0	1.0000	0.9668	0.9665	0.9703	-0.0037	
MZ22528318	MZ22506091	0	-1.0000	1.0000	0.7895	0.7895	0.0000	
MZ22527841	MZ22503048	0	0.8948	0.6175	0.5053	0.6439	-0.1387	
MZ22529779	MZ22517731	0	-0.1713	0.8107	0.6054	0.7016	-0.0962	
MZ22530537	MZ22503107	0	0.6922	0.0890	-0.0184	0.1560	-0.1744	
MZ22528445	MZ22523428	0	-1.0000	0.9375	0.7222	0.7222	0.0000	
MZ22528018	MZ22517703	0	0.0691	1.0000	0.8305	0.9191	-0.0886	
MZ22528180	MZ22501259	0	0.0000	0.6842	0.6190	0.6190	0.0000	
MZ22530626	MZ22504372	0	0.0000	0.2564	0.1533	0.2279	-0.0746	
MZ22528732	MZ22516929	0	1.0000	0.8504	0.8493	0.8670	-0.0177	
MZ22528663	MZ22516203	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22529737	MZ22516462	0	0.0111	0.8750	0.6733	0.7790	-0.1057	
MZ22529037	MZ22517667	0	1.0000	0.7273	0.7500	0.7500	0.0000	
MZ22529931	MZ22522186	0	0.0000	0.6875	0.6111	0.6111	0.0000	
MZ22530793	MZ22512571	0	0.0000	0.9617	0.8504	0.8549	-0.0045	
MZ22530394	MZ22519578	0	0.6667	1.0000	0.9474	0.9474	-0.0000	
MZ22529403	MZ22525748	0	0.1388	1.0000	0.7854	0.9043	-0.1189	
MZ22529336	MZ22505465	0	0.8787	0.7222	0.6608	0.7379	-0.0770	
MZ22529915	MZ22500033	0	0.7065	0.1144	-0.0676	0.1767	-0.2443	
MZ22531219	MZ22518515	0	1.0000	0.5586	0.5849	0.6076	-0.0227	
MZ22529813	MZ22510508	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529525	MZ22517774	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22527990	MZ22512690	0	1.0000	0.7500	0.7778	0.7778	0.0000	
MZ22530531	MZ22514694	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22529831	MZ22509609	0	1.0000	0.9738	0.9736	0.9767	-0.0031	
MZ22528492	MZ22520168	0	0.1075	0.4867	0.3206	0.4468	-0.1263	
MZ22528749	MZ22505271	0	0.7943	0.7780	0.6736	0.7798	-0.1062	
MZ22530871	MZ22502300	0	0.0000	0.9474	0.8571	0.8571	-0.0000	
MZ22528827	MZ22524688	0	-0.4373	1.0000	0.7815	0.8403	-0.0588	
MZ22529168	MZ22513694	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530238	MZ22509810	0	0.7036	0.7058	0.6021	0.7055	-0.1034	
MZ22521355	MZ22508784	0	-1.0000	0.8173	0.6121	0.6260	-0.0139	
MZ22528483	MZ22517169	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22528267	MZ22516306	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528742	MZ22502527	0	0.0000	0.2334	0.1538	0.2089	-0.0551	
MZ22529333	MZ22510319	0	0.2936	0.7726	0.5581	0.7194	-0.1613	
MZ22529217	MZ22516306	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529105	MZ22511063	0	1.0000	0.9911	0.9910	0.9921	-0.0011	
MZ22527082	MZ22507623	0	0.2449	1.0000	0.7975	0.9205	-0.1230	
MZ22529325	MZ22505929	0	-1.0000	0.9393	0.7171	0.7238	-0.0067	
MZ22531022	MZ22518604	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22528077	MZ22513486	0	1.0000	0.5043	0.5027	0.5594	-0.0566	
MZ22530745	MZ22509483	0	0.0000	0.8235	0.7368	0.7368	-0.0000	
MZ22529917	MZ22514684	0	0.2538	0.9564	0.7426	0.8783	-0.1357	
MZ22530269	MZ22502069	0	0.0000	0.9401	0.8289	0.8357	-0.0067	
MZ22529049	MZ22508612	0	0.2597	0.6884	0.4726	0.6407	-0.1681	
MZ22528596	MZ22506483	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22529831	MZ22522032	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529097	MZ22516162	0	-0.0034	1.0000	0.7956	0.8944	-0.0988	
MZ22528318	MZ22507452	0	-1.0000	0.9920	0.7698	0.7707	-0.0009	
MZ22528865	MZ22500473	0	1.0000	0.9668	0.9665	0.9703	-0.0037	
MZ22525923	MZ22521240	0	-1.0000	0.9366	0.7256	0.7327	-0.0071	
MZ22527963	MZ22512981	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22530780	MZ22509949	0	1.0000	0.9803	0.9802	0.9824	-0.0022	
MZ22526017	MZ22512203	0	-0.2500	0.7788	0.4972	0.5501	-0.0529	
MZ22530939	MZ22525380	0	-1.0000	0.9180	0.6952	0.7049	-0.0097	
MZ22528347	MZ22522285	0	0.0784	1.0000	0.7849	0.8976	-0.1127	
MZ22531201	MZ22515461	0	0.6667	0.9715	0.9186	0.9234	-0.0048	
MZ22529206	MZ22508612	0	0.0000	0.6884	0.5749	0.6119	-0.0369	
MZ22529519	MZ22522019	0	-0.2455	0.8860	0.6964	0.7729	-0.0765	
MZ22531178	MZ22513694	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528947	MZ22518519	0	1.0000	0.6682	0.6664	0.6998	-0.0334	
MZ22527979	MZ22509793	0	0.7727	1.0000	0.8217	0.9747	-0.1531	
MZ22528175	MZ22502043	0	-0.1445	0.8479	0.6633	0.7487	-0.0854	
MZ22529506	MZ22520838	0	-1.0000	1.0000	0.7895	0.7895	0.0000	
MZ22530558	MZ22501909	0	1.0000	0.1934	0.2025	0.2702	-0.0676	
MZ22528867	MZ22512571	0	1.0000	0.9617	0.9615	0.9660	-0.0045	
MZ22530776	MZ22524028	0	-0.4416	1.0000	0.7814	0.8398	-0.0584	
MZ22529618	MZ22523878	0	0.1846	1.0000	0.7858	0.9094	-0.1236	
MZ22525923	MZ22524160	0	-1.0000	0.9375	0.7222	0.7222	0.0000	
MZ22520837	MZ22526543	0	0.1448	0.8993	0.6933	0.8154	-0.1221	
MZ22528652	MZ22524907	0	0.2648	1.0000	0.7867	0.9183	-0.1316	
MZ22526132	MZ22525659	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22526239	MZ22510353	0	-1.0000	0.9375	0.7222	0.7222	0.0000	
MZ22530661	MZ22523332	0	-0.1275	0.9412	0.7421	0.8287	-0.0866	
MZ22529126	MZ22510508	0	0.5985	1.0000	0.7944	0.9554	-0.1610	
MZ22528077	MZ22500881	0	1.0000	0.4896	0.4928	0.5433	-0.0505	
MZ22521087	MZ22525856	0	0.2219	0.8000	0.5252	0.7036	-0.1784	
MZ22528895	MZ22524351	0	0.5151	1.0000	0.7914	0.9461	-0.1548	
MZ22528468	MZ22507369	0	0.1047	0.1615	-0.0596	0.1552	-0.2148	
MZ22530602	MZ22524028	0	0.5764	1.0000	0.7934	0.9529	-0.1595	
MZ22529380	MZ22520302	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528031	MZ22523878	0	0.0499	1.0000	0.7027	0.8500	-0.1472	
MZ22528385	MZ22515802	0	0.1597	0.9966	0.7821	0.9036	-0.1215	
MZ22530406	MZ22514984	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529946	MZ22516306	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22531220	MZ22516245	0	0.0000	0.7294	0.6163	0.6484	-0.0321	
MZ22526643	MZ22507222	0	0.6289	1.0000	0.8298	0.9663	-0.1364	
MZ22529294	MZ22510319	0	0.2900	0.7726	0.6035	0.6964	-0.0929	
MZ22522732	MZ22522609	0	-0.0164	0.6197	0.0049	0.3370	-0.3321	
MZ22528742	MZ22517169	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22528492	MZ22509942	0	0.1075	1.0000	0.7960	0.9061	-0.1100	
MZ22530856	MZ22502992	0	0.0000	0.7710	0.6642	0.6898	-0.0256	
MZ22530051	MZ22509625	0	0.9017	0.2821	0.1263	0.3509	-0.2246	
MZ22528061	MZ22509933	0	0.0591	1.0000	0.7957	0.9010	-0.1053	
MZ22530552	MZ22508612	0	0.2759	0.6884	0.4728	0.6425	-0.1697	
MZ22516353	MZ22523072	0	0.6667	1.0000	0.9444	0.9444	-0.0000	
MZ22528715	MZ22514008	0	-1.0000	0.3091	0.0838	0.1636	-0.0799	
MZ22528472	MZ22523332	0	0.6667	0.9412	0.9000	0.9000	-0.0000	
MZ22528883	MZ22517774	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530187	MZ22506825	0	1.0000	0.2394	0.2625	0.3194	-0.0569	
MZ22530917	MZ22520168	0	0.0000	0.4867	0.4193	0.4355	-0.0162	
MZ22531098	MZ22522009	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22529391	MZ22518856	0	0.0512	1.0000	0.7847	0.8946	-0.1099	
MZ22527201	MZ22518876	0	0.1173	0.9930	0.7890	0.9008	-0.1118	
MZ22528169	MZ22504895	0	-0.5000	0.8750	0.7222	0.7222	0.0000	
MZ22529728	MZ22521232	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22526832	MZ22519745	0	0.3501	0.7333	0.4747	0.6695	-0.1948	
MZ22528812	MZ22524979	0	1.0000	0.7778	0.8095	0.8095	-0.0000	
MZ22528651	MZ22506359	0	0.7500	0.8125	0.8000	0.8000	0.0000	
MZ22510658	MZ22514224	0	0.1419	0.9242	0.6507	0.7938	-0.1431	
MZ22529789	MZ22518604	0	0.0000	0.8125	0.7222	0.7222	0.0000	
MZ22529923	MZ22526161	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529701	MZ22516371	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528233	MZ22523564	0	0.0507	0.9630	0.7584	0.8669	-0.1086	
MZ22528987	MZ22501068	0	-0.5000	0.1222	-0.0407	0.0567	-0.0974	
MZ22529274	MZ22503768	0	0.0000	0.1182	0.1038	0.1094	-0.0056	
MZ22528987	MZ22505143	0	-0.5000	0.5695	0.4145	0.4507	-0.0362	
MZ22529342	MZ22524641	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530432	MZ22522643	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528390	MZ22523878	0	0.0706	1.0000	0.7848	0.8967	-0.1119	
MZ22528174	MZ22523900	0	0.1440	1.0000	0.7185	0.8716	-0.1532	
MZ22528679	MZ22514527	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22529753	MZ22507425	0	0.0000	0.9222	0.8105	0.8197	-0.0092	
MZ22529753	MZ22500473	0	0.0000	0.9668	0.8613	0.8650	-0.0037	
MZ22530535	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22530764	MZ22523230	0	0.0000	0.8826	0.7707	0.7846	-0.0139	
MZ22530518	MZ22500579	0	0.0000	0.1210	0.0197	0.1083	-0.0885	
MZ22531256	MZ22505271	0	0.0000	0.7780	0.6657	0.6915	-0.0259	
MZ22528836	MZ22509394	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530541	MZ22502371	0	1.0000	0.5783	0.5763	0.6166	-0.0404	
MZ22528020	MZ22502782	0	0.6442	0.1661	0.0159	0.2192	-0.2033	
MZ22529504	MZ22509437	0	0.1642	0.9542	0.7395	0.8664	-0.1270	
MZ22529081	MZ22510508	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529890	MZ22515670	0	1.0000	0.8125	0.8333	0.8333	0.0000	
MZ22525088	MZ22523182	0	0.2546	0.9333	0.6375	0.8202	-0.1827	
MZ22531059	MZ22508599	0	0.0000	0.6842	0.6190	0.6190	0.0000	
MZ22529837	MZ22502185	0	0.0000	0.3719	0.2635	0.3306	-0.0670	
MZ22528377	MZ22523503	0	0.1744	1.0000	0.7857	0.9083	-0.1226	
MZ22529965	MZ22519558	0	-0.4730	1.0000	0.7926	0.8449	-0.0524	
MZ22529808	MZ22520874	0	1.0000	0.9444	0.9500	0.9500	0.0000	
MZ22530190	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22528877	MZ22501068	0	0.0233	0.1222	-0.0874	0.1118	-0.1991	
MZ22528853	MZ22503292	0	0.2867	1.0000	0.7869	0.9207	-0.1338	
MZ22528715	MZ22517277	0	-1.0000	0.6875	0.5000	0.5000	0.0000	
MZ22530775	MZ22518090	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528320	MZ22508612	0	0.0000	0.6884	0.5749	0.6119	-0.0369	
MZ22530125	MZ22510016	0	0.1413	0.9600	0.7569	0.8739	-0.1170	
MZ22530026	MZ22519727	0	-1.0000	0.9375	0.7222	0.7222	0.0000	
MZ22527949	MZ22508437	0	0.0516	0.7303	0.5130	0.6549	-0.1419	
MZ22531003	MZ22509793	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530292	MZ22512343	0	1.0000	0.2010	0.1951	0.2898	-0.0947	
MZ22531078	MZ22502185	0	1.0000	0.3719	0.3746	0.4417	-0.0670	
MZ22528468	MZ22521639	0	0.1047	0.8750	0.6740	0.7894	-0.1154	
MZ22528113	MZ22524907	0	0.1000	1.0000	0.7850	0.9000	-0.1150	
MZ22530822	MZ22518090	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529296	MZ22516929	0	0.0000	0.8504	0.7382	0.7559	-0.0177	
MZ22527942	MZ22511397	0	0.1236	1.0000	0.7852	0.9026	-0.1174	
MZ22528189	MZ22517667	0	1.0000	0.7273	0.7500	0.7500	0.0000	
MZ22529004	MZ22503732	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22528458	MZ22517246	0	1.0000	0.8125	0.8333	0.8333	0.0000	
MZ22528056	MZ22520242	0	-1.0000	0.3615	0.1468	0.2182	-0.0714	
MZ22527972	MZ22519894	0	-0.1383	1.0000	0.7834	0.8735	-0.0901	
MZ22529186	MZ22512690	0	-0.5000	0.7500	0.6111	0.6111	0.0000	
MZ22529569	MZ22500141	0	1.0000	0.3670	0.3623	0.4373	-0.0750	
MZ22529813	MZ22500528	0	1.0000	0.2202	0.2163	0.2944	-0.0781	
MZ22528483	MZ22502699	0	0.0000	0.1154	0.0069	0.1033	-0.0964	
MZ22530428	MZ22506359	0	1.0000	0.8125	0.8333	0.8333	0.0000	
MZ22529872	MZ22513694	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530094	MZ22523230	0	0.0000	0.8826	0.7707	0.7846	-0.0139	
MZ22528316	MZ22518519	0	0.0000	0.6682	0.5712	0.6045	-0.0334	
MZ22529753	MZ22500528	0	0.0000	0.2202	0.1211	0.1992	-0.0781	
MZ22530917	MZ22519913	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22531078	MZ22509962	0	1.0000	0.4375	0.5000	0.5000	0.0000	
MZ22528332	MZ22513823	0	0.1248	0.0003	-0.1323	0.0089	-0.1412	
MZ22508796	MZ22506226	0	1.0000	0.9401	0.9391	0.9534	-0.0143	
MZ22520461	MZ22524491	0	0.0788	0.9789	0.6662	0.7539	-0.0877	
MZ22528073	MZ22514524	0	-1.0000	1.0000	0.7778	0.7778	0.0000	
MZ22529577	MZ22505271	0	0.0000	0.7780	0.6657	0.6915	-0.0259	
MZ22527830	MZ22525413	0	0.4951	0.7258	0.5224	0.6772	-0.1548	
MZ22528808	MZ22510919	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529793	MZ22517774	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528047	MZ22513285	0	0.1385	0.7344	0.5444	0.6682	-0.1238	
MZ22528315	MZ22520874	0	0.0000	0.9444	0.8500	0.8500	0.0000	
MZ22529538	MZ22515339	0	0.0000	0.9237	0.8245	0.8265	-0.0019	
MZ22529301	MZ22526039	0	-0.4207	1.0000	0.7816	0.8421	-0.0606	
MZ22529534	MZ22502937	0	1.0000	0.7921	0.8108	0.8152	-0.0044	
MZ22528693	MZ22508210	0	-0.1378	0.9375	0.7279	0.8180	-0.0902	
MZ22528677	MZ22517227	0	0.9407	0.9872	0.8753	0.9820	-0.1067	
MZ22528408	MZ22508547	0	0.6388	1.0000	0.7959	0.9599	-0.1639	
MZ22527082	MZ22524688	0	0.2449	1.0000	0.7868	0.9161	-0.1293	
MZ22529813	MZ22503292	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528988	MZ22515551	0	-0.5000	0.9817	0.8149	0.8170	-0.0022	
MZ22530517	MZ22505271	0	-0.5000	0.7780	0.6101	0.6360	-0.0259	
MZ22528557	MZ22522746	0	0.1906	1.0000	0.7866	0.9101	-0.1235	
MZ22530958	MZ22520326	0	-0.5000	0.9469	0.7798	0.7861	-0.0063	
MZ22529835	MZ22526426	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530554	MZ22507334	0	0.0000	0.9586	0.8472	0.8521	-0.0049	
MZ22528315	MZ22501259	0	0.0000	0.6842	0.6190	0.6190	0.0000	
MZ22528946	MZ22516460	0	-1.0000	0.8193	0.6165	0.6172	-0.0007	
MZ22528867	MZ22521232	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22530964	MZ22508599	0	0.4485	0.6842	0.5336	0.6618	-0.1282	
MZ22530685	MZ22518090	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528362	MZ22505732	0	0.2239	0.1231	-0.0315	0.1315	-0.1630	
MZ22529330	MZ22509327	0	0.0000	0.9576	0.8462	0.8512	-0.0050	
MZ22528597	MZ22524160	0	0.0642	0.9375	0.7292	0.8405	-0.1113	
MZ22529097	MZ22519138	0	-0.0034	0.8750	0.6735	0.7774	-0.1039	
MZ22530880	MZ22512571	0	0.0000	0.9617	0.8504	0.8549	-0.0045	
MZ22528205	MZ22514608	0	-0.0755	0.8235	0.6370	0.7289	-0.0919	
MZ22528875	MZ22500473	0	0.8598	0.9668	0.8717	0.9555	-0.0838	
MZ22527982	MZ22509576	0	0.0971	0.8947	0.7196	0.8188	-0.0992	
MZ22529339	MZ22505465	0	1.0000	0.7222	0.7500	0.7500	0.0000	
MZ22531214	MZ22512433	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530522	MZ22513352	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22527985	MZ22513486	0	0.0746	0.5043	0.2876	0.4565	-0.1689	
MZ22529882	MZ22514984	0	0.6667	1.0000	0.9474	0.9474	-0.0000	
MZ22527657	MZ22510127	0	-1.0000	0.3333	0.2000	0.2000	0.0000	
MZ22528669	MZ22516306	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22527982	MZ22519252	0	0.0971	0.9370	0.7225	0.8437	-0.1211	
MZ22522862	MZ22510734	0	-0.0453	0.3025	0.0814	0.2639	-0.1825	
MZ22529325	MZ22513334	0	-1.0000	0.9412	0.7368	0.7368	-0.0000	
MZ22528502	MZ22523243	0	0.2530	1.0000	0.7866	0.9170	-0.1304	
MZ22528888	MZ22503732	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22529014	MZ22500528	0	1.0000	0.2202	0.2163	0.2944	-0.0781	
MZ22531256	MZ22520937	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528205	MZ22515812	0	-0.0755	0.9726	0.7562	0.8561	-0.0999	
MZ22528128	MZ22521451	0	0.0328	0.9412	0.6663	0.8049	-0.1386	
MZ22529812	MZ22520011	0	-0.5000	0.7509	0.6037	0.6119	-0.0082	
MZ22528634	MZ22513486	0	1.0000	0.5043	0.5027	0.5594	-0.0566	
MZ22529739	MZ22517427	0	-0.5000	0.8721	0.7193	0.7197	-0.0003	
MZ22530927	MZ22508210	0	0.4003	0.9375	0.7331	0.8778	-0.1447	
MZ22528077	MZ22505465	0	1.0000	0.7222	0.7500	0.7500	0.0000	
MZ22530435	MZ22515461	0	1.0000	0.9715	0.9713	0.9747	-0.0034	
MZ22529105	MZ22502699	0	1.0000	0.1154	0.1121	0.2085	-0.0964	
MZ22530704	MZ22518028	0	-1.0000	0.8101	0.6027	0.6090	-0.0063	
MZ22528078	MZ22515277	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22522274	MZ22525558	0	0.3404	0.9375	0.6582	0.8432	-0.1850	
MZ22529329	MZ22500473	0	1.0000	0.9668	0.9665	0.9703	-0.0037	
MZ22528415	MZ22521916	0	0.3080	0.4375	0.2872	0.4231	-0.1359	
MZ22528483	MZ22509497	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22529701	MZ22500528	0	1.0000	0.2202	0.2153	0.3265	-0.1112	
MZ22528386	MZ22509000	0	1.0000	0.6451	0.6734	0.6845	-0.0110	
MZ22527539	MZ22517703	0	0.0000	1.0000	0.9130	0.9130	0.0000	
MZ22531044	MZ22513694	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22528853	MZ22502937	0	0.2867	0.7921	0.5977	0.7359	-0.1382	
MZ22529217	MZ22516929	0	1.0000	0.8504	0.8493	0.8670	-0.0177	
MZ22529548	MZ22507518	0	0.0000	0.8078	0.7077	0.7180	-0.0104	
MZ22529642	MZ22516858	0	-1.0000	0.6783	0.4986	0.5017	-0.0031	
MZ22530343	MZ22519573	0	-1.0000	0.8235	0.6316	0.6316	-0.0000	
MZ22528104	MZ22519308	0	-1.0000	0.8750	0.6667	0.6667	0.0000	
MZ22530330	MZ22517774	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528548	MZ22507334	0	0.7333	0.9586	0.8533	0.9336	-0.0803	
MZ22529818	MZ22500473	0	1.0000	0.9668	0.9665	0.9703	-0.0037	
MZ22530714	MZ22509483	0	1.0000	0.8235	0.8421	0.8421	-0.0000	
MZ22518453	MZ22521351	0	0.1117	0.9333	0.6334	0.7964	-0.1630	
MZ22527740	MZ22502600	0	0.0000	0.3892	0.2736	0.3460	-0.0724	
MZ22529538	MZ22523319	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22527942	MZ22518508	0	0.1236	1.0000	0.7961	0.9077	-0.1116	
MZ22529752	MZ22500473	0	1.0000	0.9668	0.9665	0.9703	-0.0037	
MZ22530008	MZ22509793	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22528805	MZ22521178	0	0.1365	1.0000	0.7854	0.9041	-0.1186	
MZ22528794	MZ22506483	0	0.0000	0.8750	0.7778	0.7778	0.0000	
MZ22529026	MZ22500528	0	0.1940	0.2202	0.0318	0.2177	-0.1859	
MZ22529538	MZ22520810	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22530480	MZ22509942	0	0.0483	1.0000	0.7956	0.8998	-0.1042	
MZ22531003	MZ22521952	0	1.0000	0.6875	0.7222	0.7222	0.0000	
MZ22530602	MZ22526543	0	0.5764	0.8993	0.7013	0.8634	-0.1620	
MZ22530084	MZ22519405	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528078	MZ22518981	0	0.0000	1.0000	0.8947	0.8947	0.0000	
MZ22529624	MZ22507700	0	-0.5000	0.3523	0.2499	0.2867	-0.0368	
MZ22527940	MZ22509793	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528103	MZ22504193	0	-0.4040	0.3865	0.1646	0.2987	-0.1341	
MZ22529891	MZ22523900	0	-0.3147	1.0000	0.7935	0.8616	-0.0681	
MZ22528529	MZ22516664	0	0.0964	0.9620	0.7467	0.8658	-0.1191	
MZ22528677	MZ22521630	0	0.9407	0.5853	0.5108	0.6248	-0.1139	
MZ22529218	MZ22522575	0	0.3192	1.0000	0.7981	0.9283	-0.1303	
MZ22531086	MZ22514984	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529713	MZ22502422	0	-0.5000	0.8261	0.7200	0.7200	-0.0000	
MZ22528408	MZ22506171	0	0.6388	0.5727	0.3900	0.5797	-0.1896	
MZ22529190	MZ22510508	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22528061	MZ22523775	0	0.0591	1.0000	0.7847	0.8955	-0.1107	
MZ22529004	MZ22506483	0	1.0000	0.8750	0.8889	0.8889	0.0000	
MZ22529797	MZ22514582	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22522636	MZ22518028	0	0.1444	0.8101	0.6103	0.7361	-0.1258	
MZ22529573	MZ22507334	0	1.0000	0.9586	0.9583	0.9632	-0.0049	
MZ22529230	MZ22509793	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22529384	MZ22502371	0	0.0000	0.5783	0.4854	0.5257	-0.0404	
MZ22530288	MZ22518604	0	-0.5000	0.8125	0.6667	0.6667	0.0000	
MZ22530428	MZ22517169	0	1.0000	0.8125	0.8333	0.8333	0.0000	
MZ22530292	MZ22509609	0	1.0000	0.9738	0.9736	0.9767	-0.0031	
MZ22530917	MZ22515746	0	0.0000	0.4917	0.3942	0.4400	-0.0458	
MZ22528683	MZ22502527	0	0.0000	0.2334	0.1538	0.2089	-0.0551	
MZ22528132	MZ22507807	0	0.9710	1.0000	0.9453	0.9968	-0.0515	
MZ22531146	MZ22523647	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529490	MZ22508614	0	1.0000	0.9375	0.9444	0.9444	0.0000	
MZ22528205	MZ22514988	0	-0.0755	0.9393	0.7338	0.8325	-0.0987	
MZ22528334	MZ22502527	0	1.0000	0.2334	0.2590	0.3141	-0.0551	
MZ22530190	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22523993	MZ22516558	0	0.0000	0.8475	0.6227	0.6592	-0.0365	
MZ22531129	MZ22501909	0	0.0000	0.1934	0.1073	0.1749	-0.0676	
MZ22529737	MZ22515207	0	0.0111	0.7015	0.5386	0.6357	-0.0971	
MZ22528042	MZ22503107	0	-0.1016	0.0890	-0.1289	0.0678	-0.1967	
MZ22529995	MZ22505144	0	0.0000	0.2953	0.2406	0.2789	-0.0383	
MZ22529538	MZ22508792	0	0.0000	0.9616	0.8502	0.8548	-0.0046	
MZ22517483	MZ22525879	0	1.0000	1.0000	1.0000	1.0000	0.0000	
MZ22529236	MZ22503292	0	0.0000	1.0000	0.8889	0.8889	0.0000	
MZ22531227	MZ22520895	0	0.0000	0.9375	0.8333	0.8333	0.0000	
MZ22527990	MZ22506359	0	1.0000	0.8125	0.8333	0.8333	0.0000	
MZ22528988	MZ22518827	0	-0.5000	1.0000	0.8421	0.8421	0.0000	
MZ22529267	MZ22509962	0	0.1594	0.4375	0.2856	0.4066	-0.1210	
MZ22528118	MZ22507518	0	0.6087	0.8078	0.6767	0.7857	-0.1090	
MZ22528988	MZ22518337	0	-0.5000	1.0000	0.8333	0.8333	0.0000	
MZ22528139	MZ22514741	0	0.8000	1.0000	0.9524	0.9524	0.0000	
MZ22528530	MZ22503652	0	1.0000	0.9412	0.9474	0.9474	-0.0000	
